BHK,Size,Bathroom,Current_Floor,Total_Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
1,-0.8949045124502792,1,-0.5958300677178933,-0.4195317433778585,False,True,True,False,False,False,False,False,True,True,False
1,-1.289142015665562,1,-0.422557426701403,-0.6308336274987665,False,True,False,False,False,True,False,False,False,True,False
1,-0.7766332614856943,2,0.790351060414029,1.3765342716498599,True,False,False,False,False,False,True,False,True,True,False
1,-0.579514509878053,1,-0.07601214466842245,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
2,-0.2641245073058268,2,-0.422557426701403,-0.5251826854383125,True,False,True,False,False,False,False,False,True,False,False
3,0.8397405016969649,4,0.6170784193975387,0.32002485104531964,True,False,False,False,False,False,True,True,False,True,False
3,0.8397405016969649,3,-0.07601214466842245,-0.3138808013174045,False,True,True,False,False,False,False,True,False,True,False
3,1.3128255055553042,3,-0.422557426701403,-0.4195317433778585,False,True,False,False,True,False,False,True,False,True,False
2,-0.5006670092349964,1,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,True,False,True,False
2,0.8397405016969649,2,-0.5958300677178933,-0.3138808013174045,False,True,False,False,True,False,False,True,False,True,False
1,-1.4783760172088976,1,-0.24928478568491275,-0.4195317433778585,True,False,False,True,False,False,False,False,False,True,False
2,-0.10642950601971371,2,-0.5958300677178933,-0.4195317433778585,False,True,True,False,False,False,False,True,False,True,False
3,1.3128255055553042,3,1.1368963424470095,0.6369776772266817,False,True,False,False,False,False,True,True,False,True,False
2,-0.2641245073058268,2,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,True,False,True,False
2,-0.18527700666277028,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,True,False,False,True,False,False
1,-0.579514509878053,1,-0.422557426701403,-0.4195317433778585,False,True,False,False,True,False,False,True,False,True,False
1,-0.7056705109069434,1,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,True,False,True,False
1,-0.8949045124502792,1,-0.24928478568491275,-0.3138808013174045,False,True,False,True,False,False,False,False,True,True,False
4,3.306090321811774,4,2.523077470578932,4.01780782316121,True,False,False,False,False,False,True,True,False,False,True
1,-0.579514509878053,2,-0.422557426701403,-0.3138808013174045,True,False,False,False,False,False,False,False,True,False,False
2,-0.0748905057624911,2,-0.5958300677178933,-0.6308336274987665,False,True,True,False,False,False,False,True,False,True,False
2,0.0039569948805654506,2,-0.5958300677178933,-0.5251826854383125,True,False,True,False,False,False,False,True,False,False,False
4,1.817449509670866,5,7.3747114190406595,7.292987027035285,True,False,False,False,False,False,True,False,False,True,False
2,0.05126549526639938,2,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,False,False,False,False
2,0.01972649500917676,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,True,False,False,False,True,True,False
3,1.6282155081275302,3,-0.07601214466842245,-0.3138808013174045,True,False,True,False,False,False,False,True,False,True,False
2,-0.3003943576016328,2,0.09726049634806784,0.10872296692441161,True,False,False,False,False,False,False,True,False,False,True
2,0.05126549526639938,2,-0.24928478568491275,-0.20822985925695045,False,True,False,False,True,False,False,False,True,False,False
2,-1.3679895163086184,2,-0.24928478568491275,-0.3138808013174045,True,False,False,True,False,False,False,False,True,False,False
1,-0.2641245073058268,1,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,False,True,False,False
2,0.20896049655251248,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
2,-0.6583620105211095,2,-0.5958300677178933,-0.6308336274987665,True,False,False,False,False,True,False,False,False,True,False
2,-0.3902805083347173,2,0.09726049634806784,-0.20822985925695045,False,True,True,False,False,False,False,True,False,True,False
1,-0.8949045124502792,1,0.09726049634806784,-0.3138808013174045,True,False,False,False,True,False,False,False,True,True,False
2,-0.2798940074344381,2,-0.07601214466842245,0.003072024863957591,False,True,False,False,False,False,True,False,True,True,False
2,-0.25623975724152115,2,-0.5958300677178933,-0.4195317433778585,False,True,True,False,False,False,False,False,True,True,False
3,0.14588249603806724,2,-0.07601214466842245,-0.3138808013174045,False,True,True,False,False,False,False,True,False,True,False
2,0.24838424687404076,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,False,True,False,False
1,0.05126549526639938,2,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
1,-0.579514509878053,1,-0.5958300677178933,-0.6308336274987665,True,False,True,False,False,False,False,False,True,True,False
3,0.36665549783862555,2,-0.422557426701403,-0.3138808013174045,True,False,False,False,False,True,False,True,False,True,False
2,0.5243504991247386,2,-0.24928478568491275,-0.3138808013174045,True,False,False,False,False,False,False,True,False,True,False
3,0.9974355029830779,3,-0.07601214466842245,-0.20822985925695045,True,False,False,False,False,False,False,True,False,False,True
2,-0.10642950601971371,2,-0.07601214466842245,-0.10257891719649644,False,True,False,False,True,False,False,False,False,True,False
1,-0.579514509878053,1,-0.24928478568491275,-0.3138808013174045,False,True,False,False,False,False,False,True,False,False,True
1,-1.0052910133505584,1,2.8696227526119125,1.587836155770768,False,True,False,False,False,False,True,False,True,True,False
2,0.5874284996391839,2,0.6170784193975387,0.9539305034080439,False,True,True,False,False,False,False,True,False,False,True
3,0.7608930010539083,2,-0.24928478568491275,-0.10257891719649644,False,True,False,False,True,False,False,True,False,True,False
1,-0.6583620105211095,1,-0.24928478568491275,-0.4195317433778585,True,False,False,True,False,False,False,False,True,False,False
1,-0.9737520130933357,1,-0.24928478568491275,-0.20822985925695045,False,True,False,True,False,False,False,False,False,True,False
2,0.05126549526639938,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,True,False,False,False,True,False
2,-0.027582005376657167,2,-0.422557426701403,-0.6308336274987665,False,True,True,False,False,False,False,False,True,False,False
1,-1.1314470143794488,1,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,False,False,True,False
1,-0.4218195085919399,1,-0.422557426701403,-0.6308336274987665,True,False,True,False,False,False,False,False,True,True,False
2,-0.10642950601971371,1,-0.5958300677178933,-0.3138808013174045,True,False,False,True,False,False,False,True,False,True,False
3,2.8109280177733784,4,0.27053313736455814,0.21437390898486564,True,False,False,False,False,False,False,True,False,False,False
2,-0.18527700666277028,2,-0.24928478568491275,-0.10257891719649644,True,False,False,False,False,False,False,True,False,True,False
3,0.5243504991247386,3,-0.24928478568491275,-0.4195317433778585,True,False,False,False,True,False,False,True,False,False,False
2,0.36665549783862555,2,-0.07601214466842245,-0.3138808013174045,True,False,True,False,False,False,False,False,True,True,False
3,0.36665549783862555,3,-0.07601214466842245,-0.3138808013174045,False,True,False,False,True,False,False,True,False,True,False
2,0.24838424687404076,2,3.5627133166778737,2.538694634314854,False,True,True,False,False,False,False,True,False,True,False
4,4.449379081136094,5,0.9636237014305193,1.587836155770768,True,False,False,False,True,False,False,True,False,False,True
2,0.008687844919148844,2,0.09726049634806784,-0.3138808013174045,True,False,True,False,False,False,False,True,False,False,True
3,1.1709000043978024,3,2.0032595475294612,2.327392750193946,False,True,True,False,False,False,False,True,False,True,False
3,1.2339780049122475,3,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
2,-0.579514509878053,1,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
2,-0.2641245073058268,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
2,-0.2720092573701325,2,0.6170784193975387,0.6369776772266817,True,False,False,False,False,False,True,False,True,True,False
3,1.9436055106997565,3,-0.24928478568491275,-0.3138808013174045,True,False,True,False,False,False,False,False,True,False,False
3,0.4896575988417938,2,-0.07601214466842245,0.003072024863957591,False,True,False,False,False,False,False,True,False,True,False
3,1.9436055106997565,3,-0.07601214466842245,-0.10257891719649644,False,True,False,False,True,False,False,True,False,True,False
2,0.05126549526639938,1,-0.24928478568491275,-0.4195317433778585,False,True,False,False,True,False,False,False,True,True,False
3,1.2339780049122475,4,0.09726049634806784,-0.3138808013174045,True,False,False,True,False,False,False,True,False,False,False
1,-0.7372095111641661,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
2,-0.2641245073058268,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
3,1.9593750108283678,3,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,False,True,True,False
3,0.6820455004108518,2,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,True,False,True,False
2,0.17742149629528986,2,-0.07601214466842245,0.5313267351662276,True,False,False,False,False,False,False,False,False,True,False
1,-0.7419403612027495,1,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
1,-1.0525995137363924,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
3,-0.0748905057624911,3,0.09726049634806784,0.6369776772266817,True,False,False,False,False,False,True,False,True,False,True
1,-0.7372095111641661,1,-0.24928478568491275,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
2,-0.4218195085919399,2,-0.07601214466842245,0.003072024863957591,True,False,False,False,False,False,True,False,True,True,False
2,0.36665549783862555,3,-0.422557426701403,-0.6308336274987665,True,False,True,False,False,False,False,False,True,False,True
2,-0.3429720079488834,2,-0.5958300677178933,-0.6308336274987665,True,False,True,False,False,False,False,False,True,False,True
1,-0.9737520130933357,1,-0.422557426701403,-0.5251826854383125,False,True,True,False,False,False,False,False,True,True,False
3,0.6031979997677952,3,3.3894406756613833,1.90478898195213,True,False,False,False,False,False,True,True,False,True,False
2,0.6820455004108518,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
3,1.6282155081275302,2,0.6170784193975387,0.32002485104531964,False,True,False,True,False,False,False,True,False,False,True
3,1.6282155081275302,2,-0.422557426701403,-0.20822985925695045,True,False,False,False,False,False,False,False,False,False,False
2,-0.7766332614856943,1,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,True,False,False,True,True,False
1,-0.78451801155,2,0.27053313736455814,1.587836155770768,True,False,False,False,False,False,True,True,False,False,True
3,0.708853650629491,3,0.6170784193975387,2.4330436922544,True,False,False,False,True,False,False,False,False,False,False
2,0.36665549783862555,2,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,True,False,False,True
2,0.36665549783862555,2,0.09726049634806784,-0.3138808013174045,True,False,False,False,False,False,False,True,False,True,False
2,0.17742149629528986,2,-0.07601214466842245,-0.3138808013174045,False,True,False,False,True,False,False,True,False,True,False
3,0.36665549783862555,2,0.09726049634806784,-0.3138808013174045,True,False,False,False,False,False,False,False,True,False,False
3,0.8397405016969649,3,-0.422557426701403,-0.3138808013174045,False,True,False,False,True,False,False,True,False,True,False
2,0.20896049655251248,2,-0.422557426701403,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
1,-0.7372095111641661,1,-0.5958300677178933,-0.6308336274987665,False,True,True,False,False,False,False,False,True,True,False
2,-0.145853256341242,2,1.4834416244799902,0.7426286192871357,True,False,False,False,False,False,True,False,True,True,False
2,-1.2733725155369506,2,-0.07601214466842245,-0.4195317433778585,True,False,False,True,False,False,False,True,False,True,False
3,1.3128255055553042,4,1.3101689834635,0.4256757931057737,True,False,False,False,False,False,True,False,False,True,False
2,-0.5006670092349964,2,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
2,-1.3679895163086184,1,-0.07601214466842245,-0.3138808013174045,False,True,False,True,False,False,False,False,True,True,False
1,-0.3429720079488834,1,-0.07601214466842245,-0.3138808013174045,True,False,False,False,False,False,False,True,False,True,False
3,1.2213624048093585,3,1.3101689834635,2.9612984025566704,True,False,False,False,True,False,False,True,False,False,True
1,-0.579514509878053,1,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
3,0.9974355029830779,3,-0.5958300677178933,-0.5251826854383125,True,False,True,False,False,False,False,False,False,True,False
3,0.9185880023400214,3,-0.422557426701403,0.6369776772266817,True,False,False,False,False,False,False,True,False,True,False
2,0.13011299590945594,2,1.3101689834635,0.5313267351662276,True,False,True,False,False,False,False,True,False,False,True
1,-1.2102945150225053,1,0.09726049634806784,-0.3138808013174045,False,True,False,False,False,False,True,False,False,True,False
3,0.6031979997677952,3,1.8299869065129708,0.7426286192871357,False,True,False,False,False,False,False,False,False,True,False
3,3.520555523560888,3,-0.422557426701403,-0.4195317433778585,True,False,False,False,True,False,False,True,False,True,False
2,-0.2641245073058268,2,-0.422557426701403,-0.3138808013174045,True,False,True,False,False,False,False,False,True,True,False
1,-0.8412882120130007,2,0.27053313736455814,1.587836155770768,True,False,False,False,False,False,True,True,False,True,False
2,0.05126549526639938,2,-0.24928478568491275,-0.20822985925695045,False,True,False,False,True,False,False,True,False,True,False
1,-0.6583620105211095,1,-0.24928478568491275,-0.3138808013174045,False,True,False,True,False,False,False,True,False,True,False
3,0.6031979997677952,3,2.523077470578932,2.6443455763753083,True,False,False,False,False,False,True,True,False,True,False
2,0.9974355029830779,3,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,False,False,False,False,True,False
2,-1.336450516051396,2,-0.5958300677178933,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
3,0.36665549783862555,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,False,False,True,True,False,False,True
3,0.20896049655251248,2,-0.24928478568491275,-0.3138808013174045,True,False,False,False,False,False,False,True,False,False,True
1,-0.8949045124502792,1,-0.5958300677178933,-0.20822985925695045,True,False,False,True,False,False,False,False,True,True,False
1,-0.8160570118072227,1,-0.422557426701403,-0.3138808013174045,False,True,True,False,False,False,False,False,True,False,False
3,1.1235915040119684,3,-0.422557426701403,0.9539305034080439,False,True,True,False,False,False,False,True,False,False,True
3,2.4166905145580957,4,-0.422557426701403,-0.4195317433778585,True,False,False,True,False,False,False,True,False,False,False
1,-0.7056705109069434,1,-0.24928478568491275,-0.3138808013174045,False,True,True,False,False,False,False,True,False,True,False
2,-0.10642950601971371,2,0.27053313736455814,1.270883329589406,True,False,False,False,False,False,True,True,False,False,True
2,-0.4218195085919399,2,1.3101689834635,0.8482795613475899,True,False,False,False,False,False,True,False,True,True,False
3,0.4455029984816821,3,-0.07601214466842245,-0.20822985925695045,True,False,False,False,False,False,False,True,False,True,False
3,1.2939021054009705,3,-0.5958300677178933,-0.6308336274987665,True,False,False,False,False,False,False,True,False,False,True
1,-1.4499909169773972,1,-0.422557426701403,-0.5251826854383125,False,True,False,True,False,False,False,True,False,True,False
1,-0.579514509878053,1,-0.24928478568491275,-0.3138808013174045,False,True,False,False,False,False,False,False,True,True,False
3,0.4455029984816821,3,1.4834416244799902,2.327392750193946,True,False,False,False,False,False,True,True,False,False,True
2,0.13011299590945594,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
2,0.36665549783862555,2,-0.07601214466842245,-0.3138808013174045,False,True,False,False,True,False,False,False,True,False,True
1,-1.0525995137363924,1,-0.5958300677178933,-0.6308336274987665,True,False,False,False,False,True,False,True,False,True,False
4,2.4482295148153184,5,-0.24928478568491275,-0.5251826854383125,True,False,False,False,True,False,False,True,False,False,True
2,0.20896049655251248,2,-0.07601214466842245,-0.3138808013174045,False,True,True,False,False,False,False,False,True,True,False
1,-0.8160570118072227,1,-0.24928478568491275,-0.3138808013174045,True,False,False,False,False,True,False,True,False,True,False
2,2.1013005119858694,2,-0.5958300677178933,-0.4195317433778585,True,False,True,False,False,False,False,False,False,False,False
1,-0.8160570118072227,1,-0.24928478568491275,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
2,0.36665549783862555,2,-0.07601214466842245,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
2,-0.5006670092349964,2,-0.07601214466842245,-0.20822985925695045,True,False,False,False,True,False,False,False,True,True,False
3,0.13011299590945594,3,2.176532188545951,2.538694634314854,True,False,False,False,False,False,True,False,False,False,True
2,-0.2325855070486042,2,0.6170784193975387,2.2217418081334923,True,False,False,False,False,False,True,True,False,True,False
4,3.993640527419227,6,-0.422557426701403,-0.4195317433778585,True,False,False,True,False,False,False,True,False,False,False
1,-0.3429720079488834,1,-0.24928478568491275,-0.20822985925695045,False,True,False,False,False,False,False,True,False,True,False
1,-0.831826511935834,1,-0.24928478568491275,-0.20822985925695045,True,False,False,False,False,False,False,True,False,True,False
2,-1.2102945150225053,1,-0.24928478568491275,0.003072024863957591,False,True,False,False,True,False,False,False,True,True,False
2,-0.8949045124502792,1,-0.07601214466842245,-0.4195317433778585,True,False,False,False,False,False,True,False,False,True,False
2,-0.4218195085919399,3,-0.422557426701403,-0.5251826854383125,True,False,True,False,False,False,False,False,True,True,False
1,-1.0920232640579206,1,-0.07601214466842245,0.003072024863957591,False,True,False,False,False,False,True,False,True,True,False
3,1.4705205068414173,3,-0.07601214466842245,-0.10257891719649644,True,False,False,False,False,False,False,False,True,False,False
3,0.6820455004108518,2,0.09726049634806784,-0.10257891719649644,True,False,False,False,True,False,False,True,False,True,False
3,-1.2102945150225053,2,-0.24928478568491275,-0.4195317433778585,True,False,False,True,False,False,False,False,True,True,False
2,-1.3679895163086184,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,True,False,False,False,True,True,False
5,3.205165520988661,5,0.790351060414029,0.32002485104531964,True,False,False,False,False,False,True,True,False,True,False
1,-0.8949045124502792,1,-0.5958300677178933,-0.6308336274987665,False,True,False,True,False,False,False,False,True,True,False
6,5.570590540280358,6,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
1,-0.9579825129647245,1,-0.422557426701403,-0.5251826854383125,False,True,False,True,False,False,False,True,False,True,False
2,0.5243504991247386,2,-0.07601214466842245,-0.4195317433778585,False,True,False,False,True,False,False,True,False,True,False
3,0.05126549526639938,3,-0.5958300677178933,-0.5251826854383125,False,True,True,False,False,False,False,True,False,True,False
2,-0.2641245073058268,1,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,False,True,False,False
3,0.8082015014397422,2,0.6170784193975387,0.7426286192871357,True,False,False,False,False,False,False,False,False,False,True
3,1.2339780049122475,3,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,True,False,True,False,True,False
2,0.20896049655251248,2,-0.07601214466842245,-0.4195317433778585,False,True,False,False,True,False,False,False,True,True,False
3,1.1866695045264137,3,0.09726049634806784,0.32002485104531964,False,True,False,False,True,False,False,True,False,True,False
1,-0.8160570118072227,1,-0.07601214466842245,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
2,0.36665549783862555,2,-0.5958300677178933,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
2,0.4455029984816821,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,True,False,False,False,True,True,False
1,-0.6583620105211095,1,-0.5958300677178933,-0.3138808013174045,True,False,False,False,False,False,True,False,True,False,False
2,-0.027582005376657167,2,-0.24928478568491275,-0.4195317433778585,False,True,True,False,False,False,False,True,False,True,False
2,-0.28620180748588264,2,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,False,False,True,False
1,-0.6583620105211095,1,0.09726049634806784,-0.10257891719649644,False,True,False,False,True,False,False,False,False,True,False
1,-0.579514509878053,1,-0.24928478568491275,-0.3138808013174045,False,True,True,False,False,False,False,False,False,True,False
3,0.36665549783862555,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
2,-0.027582005376657167,2,-0.5958300677178933,-0.3138808013174045,True,False,False,True,False,False,False,True,False,True,False
2,-0.25623975724152115,2,0.27053313736455814,-0.10257891719649644,True,False,False,False,False,False,False,False,False,True,False
2,0.5243504991247386,2,-0.24928478568491275,-0.4195317433778585,False,True,False,False,True,False,False,True,False,True,False
3,2.8897755184164353,3,2.176532188545951,1.270883329589406,True,False,False,False,True,False,False,False,False,False,True
2,1.3128255055553042,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,True,False,True,False
3,1.5730222576773907,3,1.1368963424470095,0.7426286192871357,False,True,False,False,True,False,False,True,False,True,False
1,-0.9185587626431961,1,-0.5958300677178933,-0.20822985925695045,False,True,False,False,False,False,True,False,True,True,False
2,-0.579514509878053,1,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,True,False,False,True,True,False
2,-0.2641245073058268,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,False,False,False,False,True,True,False
1,-0.5873992599423586,1,-0.422557426701403,-0.6308336274987665,False,True,True,False,False,False,False,True,False,True,False
2,0.4455029984816821,2,-0.5958300677178933,-0.6308336274987665,False,True,False,False,True,False,False,False,True,True,False
2,0.23261474674542945,2,-0.422557426701403,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
1,-0.8160570118072227,1,-0.422557426701403,-0.3138808013174045,True,False,False,True,False,False,False,False,False,True,False
3,0.5022731989446828,3,0.790351060414029,0.9539305034080439,True,False,False,False,False,False,False,True,False,False,False
1,-0.6583620105211095,1,-0.24928478568491275,-0.4195317433778585,True,False,False,False,False,False,False,True,False,True,False
1,-0.8160570118072227,1,-0.5958300677178933,-0.3138808013174045,True,False,False,False,False,False,False,True,False,True,False
2,0.05126549526639938,1,-0.5958300677178933,-0.4195317433778585,False,True,False,False,False,True,False,False,True,True,False
1,-0.5006670092349964,1,-0.422557426701403,-0.10257891719649644,False,True,False,False,True,False,False,False,True,True,False
2,0.20896049655251248,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,False,False,False,True,True,False
2,-0.579514509878053,2,0.9636237014305193,1.059581445468498,True,False,False,False,False,False,True,True,False,True,False
2,-0.4218195085919399,2,0.09726049634806784,0.8482795613475899,True,False,False,False,False,False,True,False,True,True,False
2,0.36665549783862555,2,-0.422557426701403,-0.4195317433778585,False,True,True,False,False,False,False,True,False,False,True
3,2.258995513271983,3,-0.5958300677178933,0.10872296692441161,True,False,False,False,False,False,False,True,False,False,False
2,-0.2641245073058268,1,0.9636237014305193,0.32002485104531964,True,False,False,False,False,False,False,True,False,True,False
1,-0.7372095111641661,1,-0.422557426701403,-0.20822985925695045,True,False,False,True,False,False,False,False,True,True,False
3,0.6820455004108518,3,-0.07601214466842245,-0.3138808013174045,False,True,False,False,True,False,False,True,False,False,True
2,0.8397405016969649,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,True,False,False,True,False,True,False
2,0.05126549526639938,1,-0.5958300677178933,-0.6308336274987665,True,False,False,False,False,True,False,False,True,True,False
1,-0.579514509878053,1,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,False,False,False,True,True,False
2,0.36665549783862555,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
2,0.36665549783862555,2,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,False,False,False,True,True,False
1,-1.0210605134791697,1,-0.422557426701403,-0.5251826854383125,True,False,False,False,False,True,False,False,False,False,False
3,-0.3429720079488834,2,0.4438057783810484,0.9539305034080439,True,False,False,False,False,False,True,False,True,False,True
1,-0.579514509878053,1,-0.422557426701403,-0.3138808013174045,False,True,False,False,False,False,False,False,True,True,False
4,2.4955380152011526,4,-0.24928478568491275,-0.4195317433778585,True,False,False,False,True,False,False,True,False,True,False
2,-0.5637450097494418,2,-0.422557426701403,-0.20822985925695045,True,False,False,False,False,False,True,False,False,True,False
2,-0.027582005376657167,2,0.09726049634806784,-0.20822985925695045,True,False,False,False,False,False,False,False,True,True,False
1,-0.4218195085919399,1,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,True,False,True,False,True,False
4,0.9974355029830779,5,6.854893495991188,7.504288911156194,True,False,False,False,False,False,True,True,False,True,False
2,-0.4533585088491625,2,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,False,True,True,False
2,-0.2641245073058268,2,1.4834416244799902,0.7426286192871357,True,False,False,False,False,False,True,True,False,True,False
2,0.05126549526639938,2,-0.5958300677178933,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
1,-0.8160570118072227,1,-0.5958300677178933,-0.3138808013174045,True,False,False,True,False,False,False,False,False,True,False
1,-1.0210605134791697,1,3.3894406756613833,1.693487097831222,True,False,False,False,False,False,True,False,True,True,False
1,-0.8475960120644452,1,-0.422557426701403,0.003072024863957591,True,False,False,False,False,False,True,False,False,True,False
2,-0.579514509878053,1,-0.07601214466842245,-0.3138808013174045,True,False,False,False,False,False,False,False,True,False,False
2,0.5243504991247386,2,-0.24928478568491275,-0.3138808013174045,False,True,False,False,True,False,False,False,True,True,False
2,-0.18527700666277028,2,-0.422557426701403,-0.5251826854383125,True,False,True,False,False,False,False,True,False,True,False
1,-0.2641245073058268,1,-0.5958300677178933,-0.3138808013174045,False,True,False,False,False,False,False,True,False,True,False
2,-0.027582005376657167,2,0.6170784193975387,0.32002485104531964,True,False,False,False,False,False,True,True,False,False,True
3,0.20896049655251248,2,0.09726049634806784,-0.3138808013174045,True,False,True,False,False,False,False,True,False,True,False
2,-0.10642950601971371,2,0.27053313736455814,1.059581445468498,True,False,False,False,False,False,True,True,False,True,False
4,-1.096754114096504,4,-0.422557426701403,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
2,-0.4218195085919399,2,0.09726049634806784,0.5313267351662276,True,False,False,False,False,False,True,False,False,True,False
2,0.05126549526639938,2,-0.422557426701403,-0.4195317433778585,False,True,False,False,False,True,False,False,True,True,False
1,-0.989521513221947,1,-0.422557426701403,0.10872296692441161,False,True,False,False,False,False,True,True,False,True,False
1,-0.8160570118072227,1,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,False,True,False,False
2,-0.4060500084633286,2,-0.07601214466842245,-0.3138808013174045,True,False,False,False,False,False,True,False,True,True,False
1,-0.8949045124502792,1,-0.422557426701403,-0.20822985925695045,False,True,False,False,False,False,False,False,True,True,False
2,-1.4389522668873693,2,-0.5958300677178933,-0.3138808013174045,False,True,False,True,False,False,False,False,True,True,False
2,0.05126549526639938,2,-0.24928478568491275,-0.10257891719649644,True,False,False,False,False,False,False,True,False,True,False
3,0.05126549526639938,2,-0.07601214466842245,-0.3138808013174045,True,False,False,True,False,False,False,False,True,True,False
2,-0.8949045124502792,1,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,False,True,True,False
2,-0.3902805083347173,2,0.27053313736455814,0.003072024863957591,True,False,False,False,False,False,True,False,True,True,False
2,0.36665549783862555,2,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,False,False,True,False,True,False
2,-0.2641245073058268,1,-0.422557426701403,-0.5251826854383125,False,True,False,False,False,True,False,False,True,True,False
3,0.8397405016969649,2,-0.5958300677178933,-0.5251826854383125,False,True,False,False,False,True,False,False,True,True,False
1,-0.579514509878053,1,-0.07601214466842245,-0.4195317433778585,True,False,False,False,False,False,False,True,False,False,False
1,-0.8949045124502792,1,-0.5958300677178933,-0.5251826854383125,True,False,False,False,False,True,False,True,False,True,False
3,0.4928114988675161,2,-0.5958300677178933,-0.5251826854383125,False,True,True,False,False,False,False,True,False,True,False
2,-0.579514509878053,2,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,False,True,True,False
2,-0.4848975091063851,2,1.4834416244799902,1.587836155770768,True,False,False,False,False,False,True,True,False,True,False
1,-0.7056705109069434,2,0.4438057783810484,0.10872296692441161,False,True,False,False,False,False,True,True,False,True,False
3,1.3128255055553042,3,-0.07601214466842245,-0.20822985925695045,False,True,False,True,False,False,False,False,False,True,False
1,-1.2733725155369506,1,-0.5958300677178933,-0.6308336274987665,False,True,False,False,False,True,False,False,True,True,False
